"Age","EdLevel","Employment","Gender","MentalHealth","MainBranch","YearsCode","YearsCodePro","PreviousSalary","ComputerSkills","SQL","python","java","c_plus_plus","cloud","Continent","class"
0,4,1,0,0,0,7,3,11676,11,1,1,1,0,1,1,0
0,4,1,0,0,0,7,3,4308,10,1,0,1,0,0,1,0
0,2,1,0,0,0,2,1,85000,6,0,0,0,0,1,3,0
0,4,1,0,0,0,12,10,32880,18,1,1,1,0,1,1,1
0,0,1,0,1,0,15,4,20943,4,0,1,0,1,0,1,0
1,4,1,0,0,0,17,15,84019,15,1,0,1,1,1,2,1
0,4,1,0,1,1,13,5,95000,21,1,1,1,1,1,3,1
0,0,1,0,0,0,14,9,86478,8,1,0,0,1,0,2,1
0,2,1,0,0,0,4,3,28248,16,1,1,1,1,1,6,0
0,4,1,0,0,0,14,7,10656,4,1,1,0,0,1,1,0
0,0,1,0,0,0,12,4,86316,14,0,1,1,0,1,2,1
1,1,1,0,0,0,20,15,120000,24,1,0,1,1,1,3,1
0,4,1,1,0,0,6,2,10052,16,1,0,1,1,1,1,1
1,2,1,0,0,0,5,2,60752,15,1,0,1,1,1,2,1
0,4,1,0,0,0,16,4,59454,10,1,0,0,0,1,2,0
0,4,1,0,0,0,9,7,29580,14,1,0,1,1,1,1,1
0,4,1,0,0,0,10,4,67312,28,1,1,1,1,1,3,1
0,0,1,0,0,0,4,3,46764,9,0,0,1,0,0,2,0
0,2,0,0,1,0,13,6,6552,11,0,0,1,0,0,0,1
0,4,1,0,0,0,13,11,150800,9,0,0,1,1,1,3,0
0,4,1,0,0,0,7,4,8376,8,1,0,1,1,1,1,0
0,4,0,0,0,0,12,9,73644,6,0,0,1,0,0,2,0
1,2,1,0,1,0,30,5,49092,9,1,1,1,0,1,2,0
1,4,1,0,0,0,30,16,93000,13,1,0,1,1,1,3,1
0,2,1,0,0,0,13,6,44100,11,1,1,1,0,0,2,0
1,4,1,0,0,0,22,18,160000,15,1,0,1,0,1,3,1
0,4,1,0,0,0,6,3,6300,16,1,1,0,0,1,1,1
1,4,1,0,0,0,21,13,96945,11,0,1,1,1,0,2,0
1,2,1,0,0,0,35,23,63672,7,1,1,1,0,1,2,0
1,4,1,0,0,0,22,15,122995,13,1,0,1,0,1,2,0
0,4,0,0,0,0,8,5,42492,16,1,0,1,0,1,2,1
1,0,1,0,0,0,23,18,97288,18,1,1,1,1,1,2,1
1,0,1,0,0,0,27,20,96945,13,1,0,0,1,1,2,1
1,4,1,0,0,0,5,10,41880,12,1,1,1,0,1,1,0
1,3,1,0,1,0,20,15,64630,5,0,0,0,1,0,2,0
0,4,1,0,0,0,10,6,101568,16,1,1,1,0,1,1,1
0,4,0,0,1,0,4,3,6000,15,1,0,1,0,0,1,1
0,0,1,0,0,0,16,5,60535,14,1,1,1,0,1,2,1
1,0,1,0,0,0,36,29,68052,5,1,0,1,0,0,0,0
0,3,1,0,0,0,18,10,71093,10,0,1,1,1,0,2,0
0,2,1,0,1,0,5,4,34476,12,1,0,1,0,0,2,0
0,0,1,0,0,0,4,1,54049,6,1,0,1,0,0,2,0
1,4,1,0,0,0,24,21,107285,10,1,0,1,1,1,2,0
0,4,1,0,0,0,3,1,750,5,1,0,1,0,1,1,0
0,4,1,0,1,0,6,1,1512,21,1,1,1,1,1,1,1
1,4,1,0,0,1,18,13,58368,13,1,0,1,0,1,2,1
0,4,1,0,0,0,9,5,105071,8,1,1,0,0,1,2,0
1,1,0,0,0,0,30,29,51888,11,1,0,1,1,0,2,0
1,0,1,0,0,0,15,12,60756,7,1,0,1,0,0,2,0
0,0,1,0,0,0,12,8,60535,12,0,0,1,1,1,5,1
0,1,1,0,1,0,10,7,98000,21,1,1,1,0,1,3,1
1,4,1,0,0,0,20,20,63337,13,1,0,1,1,1,2,1
0,4,1,0,0,0,16,11,53880,8,0,1,0,1,1,5,0
0,0,1,0,0,0,12,7,88474,10,1,1,0,0,1,2,0
0,0,1,0,0,0,14,7,49584,6,0,0,0,1,0,2,0
1,1,1,0,1,0,10,6,40212,12,1,0,0,0,1,2,0
0,4,1,0,0,0,19,7,90834,13,1,1,1,0,1,1,0
1,0,1,0,0,0,20,5,53184,11,1,0,1,0,1,2,0
0,2,1,0,0,0,5,3,16704,9,1,0,1,1,1,1,1
0,4,1,0,0,0,10,6,105072,16,1,0,1,1,1,1,0
0,2,1,0,0,0,20,15,17748,22,1,0,0,1,1,1,1
0,4,1,0,0,0,11,8,54000,8,1,0,1,0,0,2,0
1,0,0,0,0,0,19,14,56460,16,1,0,1,0,1,2,1
1,0,0,1,0,1,12,8,102224,17,1,0,1,1,1,4,1
0,4,1,0,1,0,10,8,115000,12,1,0,1,0,1,3,1
1,0,1,0,0,0,19,14,59676,10,1,0,0,1,1,2,0
0,4,1,0,0,0,5,3,7330,9,1,1,0,1,1,1,0
0,1,1,0,0,0,4,2,45408,2,0,0,0,0,0,2,0
1,3,1,0,1,1,21,11,31176,6,0,1,1,0,0,2,0
0,0,1,0,0,0,9,9,64859,12,1,1,1,0,1,2,0
0,0,1,0,0,0,15,10,13476,28,1,0,1,1,1,0,1
1,0,1,0,0,0,17,9,76092,13,1,0,1,0,1,2,1
1,0,0,0,0,0,29,14,103776,13,0,1,0,1,1,2,1
0,4,0,0,1,0,18,7,55582,19,1,0,1,1,1,2,1
1,0,1,0,0,0,30,24,73507,13,1,0,0,1,1,2,1
0,3,1,0,0,1,20,5,60752,3,0,1,0,0,0,2,0
1,1,1,0,0,0,30,20,81720,8,1,0,1,0,1,2,0
0,3,1,0,0,0,10,3,33732,2,0,1,0,0,0,2,0
0,4,1,0,0,0,17,12,135380,11,1,0,1,0,1,3,0
1,2,0,0,0,0,25,15,12996,24,1,1,1,0,1,2,1
1,1,1,0,0,0,20,15,48000,11,1,0,0,0,0,2,0
0,0,0,0,0,0,23,11,93517,12,1,0,1,0,0,2,0
1,0,1,0,0,0,10,7,160000,15,1,1,1,0,1,3,0
1,4,1,0,0,0,30,19,57600,5,1,1,0,0,0,5,0
0,0,1,0,0,0,18,7,18876,17,1,0,1,1,1,2,1
0,4,1,0,0,0,10,4,58000,8,1,0,1,1,0,3,1
1,0,1,0,0,0,32,15,118104,8,0,1,1,1,1,2,0
1,0,1,0,0,0,21,15,97288,20,1,0,1,1,1,2,1
0,2,0,0,0,0,12,9,25824,11,1,0,1,0,0,2,1
0,4,1,0,0,0,8,6,18912,15,1,0,1,1,1,1,1
1,3,0,0,0,0,35,8,88000,8,0,1,1,0,1,3,1
0,4,1,0,0,0,16,10,29320,17,1,1,1,1,1,1,0
1,0,1,0,0,0,20,11,67608,10,1,0,1,0,1,1,0
1,3,1,0,0,0,18,11,45401,10,1,0,1,0,1,2,0
1,4,1,0,0,0,33,23,70264,12,1,0,0,1,1,2,1
0,2,1,0,0,0,10,3,36456,15,1,0,1,0,0,2,1
0,4,1,0,1,0,11,5,85463,23,1,1,1,0,1,3,0
0,0,0,0,1,0,11,6,5160,17,1,1,1,1,1,0,1
0,4,0,0,0,0,14,7,45564,22,1,1,1,1,1,2,1
1,0,1,1,0,0,21,5,86059,1,0,0,0,0,0,1,0
1,4,1,0,0,0,35,22,71093,10,1,0,1,1,1,2,1
1,4,1,0,0,0,22,19,94045,16,1,0,1,0,1,2,0
0,2,1,0,0,0,4,2,16704,16,1,0,1,0,1,0,1
1,2,1,0,0,0,33,25,46632,13,1,1,1,1,0,2,0
0,4,1,0,1,0,11,2,62268,17,1,1,1,1,1,2,1
0,0,1,0,0,0,10,6,129474,7,0,1,0,0,1,2,0
1,4,1,0,0,0,25,16,157596,11,1,1,1,0,1,1,0
0,1,1,0,1,0,7,7,68748,12,1,0,1,0,1,2,1
0,4,1,0,1,0,12,5,46701,12,1,0,1,0,1,0,1
0,4,1,0,0,0,5,2,42528,23,1,0,1,1,1,2,1
1,4,1,0,1,0,20,15,19458,11,1,0,1,0,0,2,1
0,0,1,0,0,0,18,13,121980,12,0,1,1,1,1,2,0
0,4,1,0,0,0,10,6,77832,18,1,0,0,1,1,2,1
1,3,1,0,0,0,20,15,75669,14,1,0,1,1,1,2,0
0,0,0,0,1,0,5,0,25944,8,1,0,0,0,0,2,0
1,2,1,0,0,0,22,10,180963,13,1,0,0,0,1,2,1
0,0,1,0,0,0,18,13,60192,8,1,0,1,1,0,5,1
0,3,1,0,0,0,17,9,77672,4,0,0,1,1,0,2,0
0,4,1,0,0,0,10,8,9773,12,1,1,1,0,1,1,0
0,4,1,0,0,0,11,8,58368,13,1,0,1,0,1,2,0
0,4,1,0,0,0,6,6,33672,18,1,0,1,0,1,4,1
0,3,1,0,0,0,27,4,86478,19,1,1,1,1,0,2,1
1,0,1,0,0,0,24,18,64859,21,1,0,1,1,1,2,1
0,0,1,0,0,0,12,5,40085,21,1,1,1,1,1,3,1
1,4,1,0,0,0,28,20,43428,18,1,0,1,1,1,5,1
0,4,1,0,0,0,14,9,81074,15,1,0,1,0,1,5,0
0,2,1,0,0,0,10,6,97288,11,0,1,1,1,1,2,0
1,2,1,0,1,0,35,22,98321,18,1,1,1,1,1,3,1
0,4,1,0,0,0,4,2,55866,18,1,1,1,0,1,2,1
0,2,1,0,0,0,10,6,73188,13,1,0,1,1,1,2,1
0,4,0,0,0,0,12,5,45396,16,1,0,1,0,1,5,0
1,0,0,0,0,0,27,14,105811,15,1,0,1,0,1,2,0
0,0,1,0,0,0,20,8,64224,12,0,1,1,1,1,1,0
0,0,0,0,0,0,11,5,59454,10,1,0,1,0,1,2,0
0,0,1,0,1,0,13,8,648,17,1,0,1,0,1,2,1
0,0,1,0,1,1,10,4,28860,13,1,1,1,0,1,2,1
1,3,0,0,0,0,20,10,84312,16,1,1,1,1,1,2,1
0,0,1,0,1,0,18,6,48644,7,1,1,0,0,0,2,0
0,4,1,0,0,0,13,9,48644,5,0,0,0,0,1,2,0
0,0,0,0,0,0,15,12,38916,5,0,0,0,0,0,2,0
0,4,1,0,0,0,17,11,54049,13,1,0,0,0,1,2,0
1,3,1,0,0,0,26,18,74480,4,0,0,0,1,0,2,0
0,0,1,0,0,0,7,0,48012,8,1,1,0,1,0,1,0
1,1,1,0,0,0,24,18,59676,12,0,0,0,1,1,2,1
0,4,1,0,0,0,3,1,20580,19,1,1,1,1,1,1,1
0,0,1,0,0,0,16,14,50016,11,1,0,0,1,0,2,1
1,4,0,0,1,0,30,20,32429,17,1,0,1,0,0,2,1
0,4,0,0,1,0,8,3,27852,5,1,1,1,0,1,2,0
0,0,1,0,0,0,13,7,48644,20,1,0,1,0,1,2,1
0,4,1,0,1,0,7,1,14652,18,1,0,1,1,1,5,1
1,4,1,0,0,0,17,14,58167,16,1,0,1,1,1,2,1
0,1,1,0,0,0,5,2,45401,6,0,0,1,0,0,2,0
1,3,1,0,0,0,30,17,130000,26,1,0,1,1,1,2,1
0,2,1,0,0,0,9,6,64859,12,1,0,1,0,0,5,0
0,4,1,1,0,0,5,5,41618,6,0,0,1,0,1,2,0
0,2,1,0,0,0,11,6,18156,13,1,0,1,0,0,2,1
1,4,1,0,0,0,25,20,84316,24,1,0,1,0,1,2,1
1,0,1,1,0,0,17,11,32568,8,1,0,0,1,1,5,1
0,4,1,0,0,0,4,0,1944,6,0,0,1,0,0,1,0
0,4,1,0,0,0,5,1,15864,8,1,0,1,0,0,1,0
1,0,0,0,0,0,35,20,79993,12,1,1,1,0,0,2,0
0,0,1,0,1,0,14,12,10596,7,1,0,1,0,0,5,0
0,4,1,0,0,0,8,3,85000,21,1,1,1,1,1,3,1
0,4,0,0,0,0,12,9,56448,9,1,0,1,0,0,2,0
1,0,1,0,0,0,35,25,39636,12,1,1,1,0,1,2,0
1,4,1,0,0,0,13,9,115572,15,1,1,1,0,1,1,0
0,2,1,0,1,0,6,6,86496,13,1,1,0,1,1,5,0
1,0,1,0,0,1,24,20,58167,14,1,0,1,1,1,2,1
0,0,0,0,0,0,13,9,58368,2,0,0,0,0,0,2,0
1,0,1,0,0,0,22,6,60396,11,1,1,0,0,1,2,0
1,0,0,0,0,0,35,25,83016,25,1,0,1,1,1,2,1
1,0,0,0,0,0,18,14,19452,7,1,0,0,0,0,2,0
0,3,1,0,0,0,7,7,137226,5,1,0,1,0,0,2,0
1,3,1,0,0,0,25,7,103408,22,1,0,1,1,1,2,1
0,1,1,0,1,0,13,10,101612,13,1,1,1,0,1,2,0
1,2,1,0,0,0,6,4,19896,10,1,0,1,0,1,5,0
0,4,1,0,0,0,8,3,69505,16,0,1,0,0,1,2,1
1,4,1,0,1,0,13,12,56496,4,0,0,1,0,0,2,0
1,2,1,0,0,0,38,30,43239,23,1,1,1,1,1,2,1
0,0,1,0,0,0,6,5,129718,23,1,0,1,0,1,2,1
1,0,1,0,0,0,21,16,70264,23,1,0,0,0,1,2,0
0,4,1,0,1,0,9,3,43239,18,1,1,1,1,0,2,1
0,2,1,0,1,0,7,3,43239,8,1,0,0,0,1,2,0
0,4,1,0,0,0,6,5,94359,12,0,0,1,0,1,2,0
0,2,1,0,0,0,12,5,56874,8,1,1,1,0,0,2,0
0,2,1,0,0,0,7,3,23088,10,1,0,0,1,1,2,1
0,4,1,0,0,0,12,2,3502,5,1,0,1,0,1,1,0
0,2,1,0,0,0,10,7,63792,6,0,0,0,1,1,2,0
0,4,1,1,1,0,18,9,64859,11,1,0,1,0,0,2,0
0,4,1,0,0,0,12,8,126084,7,1,1,0,0,1,1,0
0,4,1,0,0,0,13,5,10890,14,1,0,0,1,1,1,0
1,0,1,0,0,0,27,23,162147,6,0,0,1,0,1,2,0
0,4,1,0,0,0,12,7,42804,8,1,0,1,0,1,2,0
0,0,1,0,0,0,12,3,90744,3,0,0,0,0,0,2,0
1,4,1,0,1,0,32,22,49944,10,0,0,1,0,1,2,0
1,4,1,0,0,0,7,4,33732,22,1,0,1,0,1,2,1
0,0,1,0,0,1,18,12,118908,14,1,0,1,0,1,2,0
1,3,1,0,0,0,32,24,77832,13,1,0,1,0,1,2,0
1,4,1,0,0,0,37,25,59454,19,1,1,0,1,1,2,1
0,0,1,0,0,1,18,11,6137,13,1,0,1,0,1,2,0
0,4,0,0,0,0,16,13,97284,13,1,0,1,0,1,2,0
1,2,1,0,0,0,32,20,64737,9,1,0,0,0,1,2,0
0,4,1,0,0,1,5,3,4947,8,0,1,0,0,1,5,0
0,4,1,0,1,0,4,3,15780,14,1,0,1,0,1,1,1
1,3,1,0,0,1,32,19,42960,10,0,1,1,1,0,2,0
0,1,1,0,0,0,3,2,21620,5,0,0,1,0,0,2,0
0,4,1,0,0,1,5,1,12564,3,1,1,0,0,0,1,0
0,0,1,1,0,0,3,4,54049,16,1,1,1,0,1,2,1
0,4,1,0,1,0,8,4,8712,9,1,0,1,0,0,1,0
1,4,1,0,0,0,26,15,73644,12,0,1,0,1,1,2,0
0,0,1,0,0,0,7,4,48644,16,1,1,1,0,1,2,0
0,4,1,0,0,0,5,4,5700,21,1,1,1,0,1,1,1
1,3,1,0,0,0,18,9,55725,8,0,1,1,1,0,2,0
0,2,1,0,1,0,14,7,35672,9,0,0,1,0,1,2,0
0,4,0,0,0,1,20,15,120084,11,1,0,1,1,0,0,0
0,0,0,0,0,0,15,12,97288,15,1,0,1,0,0,2,1
1,2,1,0,0,0,25,25,129259,11,1,0,0,1,1,2,1
0,2,1,0,0,0,5,4,75669,10,0,0,1,0,0,2,0
0,4,1,0,0,0,5,3,6702,15,1,0,1,1,1,1,1
0,2,0,0,0,0,6,4,104855,22,1,0,1,1,1,5,1
1,4,1,0,0,0,23,17,108098,8,1,1,1,0,1,5,0
0,4,1,0,0,1,10,5,22758,15,1,1,1,0,1,1,0
0,3,1,0,0,0,15,7,42158,15,1,0,1,1,1,2,0
0,1,1,0,0,0,12,12,52776,17,1,0,1,0,1,2,0
0,0,1,0,0,0,10,4,60972,14,0,1,1,1,1,2,1
0,4,1,0,0,0,10,5,165000,23,1,1,1,0,1,3,1
1,4,0,0,1,0,30,25,40032,9,1,0,1,1,1,0,1
0,1,1,0,0,0,20,13,50952,9,1,0,1,1,0,2,1
0,0,1,0,0,0,15,12,129718,17,1,1,1,1,1,2,1
1,0,1,0,0,1,23,17,61616,7,0,1,0,1,1,2,0
1,0,1,0,0,0,18,11,72154,15,1,1,0,1,1,4,0
1,3,1,0,0,0,30,20,69800,13,1,0,1,1,1,2,1
0,4,1,0,0,0,11,6,38916,10,1,0,1,0,0,2,0
0,4,1,0,0,0,12,6,16752,18,1,1,1,0,1,1,0
1,4,1,0,1,1,14,10,52044,20,1,1,1,1,1,0,1
1,0,1,0,0,0,17,10,37834,7,1,1,1,1,0,2,1
0,0,1,0,0,0,11,10,90482,19,1,0,1,0,1,2,1
0,4,1,0,0,1,5,0,25944,7,1,0,1,0,0,2,0
1,4,1,0,1,0,9,7,48000,8,0,1,0,1,1,2,0
1,4,0,0,0,0,25,14,122736,25,1,1,1,1,1,2,1
1,3,1,0,1,1,11,6,64859,10,0,1,1,0,0,2,1
1,2,1,0,1,0,18,11,50844,7,1,0,0,1,0,2,1
0,0,1,0,0,0,4,3,28092,17,1,0,1,0,1,2,1
1,4,1,0,0,0,3,1,45396,13,1,1,1,0,1,2,0
1,0,1,0,0,0,23,18,44100,3,0,1,0,1,0,2,0
1,0,1,0,1,0,30,23,88640,24,1,1,1,0,1,2,0
0,4,1,0,0,0,9,6,12564,10,1,0,0,0,1,1,0
1,4,1,0,1,0,32,20,67215,3,0,0,0,0,0,2,0
1,0,1,0,0,0,18,13,38484,11,0,0,0,1,0,2,1
0,0,1,0,1,0,15,8,24624,5,0,0,0,1,0,5,0
1,4,1,0,0,1,19,10,12972,12,1,0,0,1,0,2,0
1,2,1,0,0,0,20,14,48644,23,1,0,1,1,1,2,1
1,1,1,0,0,0,25,15,58167,5,1,0,0,1,1,2,0
0,0,0,0,0,0,10,10,60000,21,1,1,1,0,1,5,0
0,4,1,0,0,0,5,4,32424,8,0,0,0,1,1,5,0
0,4,1,0,1,0,15,10,32088,5,0,0,1,0,0,2,0
0,0,1,0,0,0,9,4,62520,10,1,0,1,0,0,2,0
1,3,1,0,1,0,30,6,90000,5,0,1,1,1,0,1,0
1,2,1,0,0,0,34,20,102000,15,1,0,1,1,1,3,1
0,4,1,0,0,0,17,11,60752,18,1,0,1,1,1,2,1
0,0,1,0,0,0,23,13,70774,5,0,1,1,1,1,2,0
0,4,1,0,0,0,10,6,58167,15,1,0,1,1,1,2,1
0,0,1,0,0,0,16,8,70264,17,1,1,1,0,1,2,1
0,2,1,0,0,0,5,2,30267,11,0,0,1,0,1,2,1
0,4,0,0,1,0,4,2,10800,16,1,0,1,1,0,1,0
0,0,1,0,0,1,19,7,58167,8,0,1,0,1,1,2,0
0,4,1,0,0,0,5,2,45097,3,0,0,0,1,0,4,0
0,2,1,0,0,0,6,1,36816,3,0,0,0,0,1,2,0
0,4,1,0,0,0,14,6,54289,12,1,1,1,1,1,2,0
0,4,1,0,0,0,6,6,63337,12,1,0,1,0,1,2,0
1,0,1,0,0,0,20,15,66828,9,0,0,1,0,1,2,0
0,0,1,1,1,0,7,4,46704,17,1,0,1,0,1,2,1
0,4,0,0,0,0,7,3,32424,11,1,0,1,0,1,2,1
0,4,1,0,0,0,9,4,6636,6,1,0,1,0,1,1,0
0,3,1,0,0,0,13,2,75669,4,0,1,0,1,0,2,0
0,0,1,0,0,0,6,4,64859,15,1,1,0,1,1,2,1
1,4,0,0,0,0,25,22,151337,18,1,0,1,0,1,2,0
0,0,1,0,0,1,3,1,15358,8,1,1,0,0,1,1,0
0,2,1,0,0,0,18,10,97288,7,1,0,0,0,1,2,0
0,1,0,0,0,0,15,11,181608,11,1,1,0,1,1,2,0
1,4,1,0,0,0,14,10,33504,11,1,0,1,1,0,1,1
0,4,1,1,1,0,21,3,49863,9,1,0,1,0,0,2,0
1,0,1,0,0,0,35,20,97106,7,1,0,0,1,1,2,0
0,4,1,0,0,0,5,5,10872,9,0,0,1,0,1,1,0
1,0,0,0,0,0,25,20,129720,17,1,0,1,0,0,2,1
1,3,1,0,0,0,32,10,65147,9,1,1,1,1,1,2,0
0,2,1,0,0,0,10,4,12972,11,1,0,1,0,0,5,0
1,0,1,0,1,0,26,24,73507,10,1,0,0,0,1,2,0
0,0,1,0,0,0,15,10,94359,13,1,0,1,0,1,2,1
0,2,1,0,1,0,5,2,8280,16,1,1,1,1,1,1,1
0,4,1,0,0,0,10,5,35162,16,1,0,1,0,1,2,1
1,4,0,0,0,0,14,10,66480,19,1,1,1,1,1,2,1
0,4,1,0,1,0,11,8,20712,22,0,1,1,1,0,1,1
0,0,1,0,0,1,9,5,64630,4,0,0,0,0,0,2,0
1,4,0,1,0,0,24,19,38916,8,1,0,1,0,0,2,0
1,0,0,1,0,1,30,15,68102,12,1,1,0,0,0,2,0
1,4,1,0,0,0,30,16,96298,16,1,1,1,1,1,2,1
0,3,1,0,1,0,10,5,60000,7,0,1,1,1,0,3,0
0,1,0,0,0,0,5,3,40000,8,1,1,0,0,0,3,0
0,0,1,0,0,0,9,7,27840,21,1,1,1,0,1,1,1
0,4,1,0,1,0,26,8,49765,19,1,0,1,0,1,2,1
0,4,1,0,1,0,12,9,87559,5,1,0,1,0,0,2,0
0,2,1,0,0,0,2,1,32429,14,1,0,1,0,1,2,1
1,0,0,0,0,0,25,15,83460,12,1,0,1,1,1,2,1
1,4,1,0,0,0,22,15,120000,24,1,1,1,0,1,3,1
1,4,1,0,0,0,22,20,90482,9,1,0,1,0,1,2,0
0,4,1,0,0,0,2,0,41363,14,1,1,1,0,1,2,0
0,4,1,1,0,0,10,0,3684,11,1,0,1,1,0,1,1
0,0,1,0,0,0,14,6,45396,18,1,1,1,1,0,2,1
0,4,1,0,0,0,9,4,4812,25,1,0,1,1,1,0,1
0,4,1,0,0,0,8,5,64860,15,1,0,1,0,0,2,0
0,4,1,0,0,1,4,4,14268,2,0,0,0,0,0,2,0
1,1,1,0,0,0,24,19,104304,7,0,0,1,0,1,2,0
1,2,1,0,0,0,30,25,45401,18,1,1,1,0,1,2,1
0,4,1,0,0,0,12,8,68647,7,1,0,0,0,1,2,0
1,4,1,0,1,0,7,3,33732,7,1,1,1,0,0,2,1
1,3,1,0,0,0,30,10,64859,6,1,0,1,0,0,2,0
1,4,1,0,0,0,20,9,70132,14,1,0,1,1,1,2,1
0,4,0,0,0,0,14,10,129259,17,1,0,1,0,1,2,1
1,0,1,0,0,0,32,25,113503,3,0,1,0,0,0,2,0
0,2,1,0,0,0,8,5,41077,10,1,0,1,1,1,2,1
1,4,1,0,0,0,24,24,38778,11,1,0,1,1,1,2,0
1,0,1,0,0,0,25,18,55254,16,1,0,1,1,1,5,1
1,1,1,0,0,0,28,25,109871,13,1,0,1,1,1,2,1
0,4,1,0,0,1,9,2,64630,11,1,1,0,0,1,2,0
1,0,1,0,0,0,20,15,162147,5,0,0,0,0,1,2,0
0,1,0,0,0,0,8,0,29280,19,1,0,1,0,0,2,1
0,4,1,0,0,0,14,6,38580,22,1,0,1,0,1,2,1
0,1,1,0,0,0,8,3,30684,26,1,1,1,1,1,2,1
0,0,1,0,0,0,8,3,49185,23,1,0,1,1,1,2,1
0,4,1,0,1,0,21,15,51704,14,0,1,1,0,1,2,1
0,4,1,0,0,0,10,4,90482,22,1,1,1,0,1,2,1
0,0,1,0,1,0,12,5,64630,11,1,0,1,1,0,2,1
0,4,1,0,0,0,4,2,45241,20,1,1,1,1,1,2,1
1,4,1,0,0,0,28,6,54289,13,1,0,1,1,1,2,1
1,3,1,0,0,0,15,9,74588,7,0,1,1,0,0,2,0
1,2,1,0,0,0,6,6,41077,6,1,0,1,0,0,2,0
0,0,1,0,0,0,12,7,73644,18,1,1,1,0,0,2,1
0,3,1,1,0,0,6,3,70264,8,1,1,1,1,1,2,0
1,4,1,0,0,0,20,13,45376,16,1,0,1,1,1,1,1
1,4,1,0,0,0,6,6,64859,6,1,0,0,0,1,2,0
0,2,1,0,1,0,6,1,91484,15,1,0,1,0,1,2,1
0,4,1,1,0,0,10,6,29186,11,1,0,1,0,1,2,0
0,2,0,0,0,0,17,6,40550,15,1,1,1,0,0,2,1
0,4,1,0,0,0,12,8,129000,17,1,0,1,0,1,3,1
0,4,1,0,0,0,7,7,60752,5,0,0,0,0,1,2,0
0,0,1,0,0,0,4,3,43239,11,1,0,0,0,1,2,0
1,2,0,0,0,0,20,17,75669,11,1,0,1,0,1,2,1
0,0,1,0,0,0,20,9,39492,18,1,0,1,0,1,2,1
0,4,1,0,0,0,8,6,69864,14,1,0,1,1,1,2,1
0,0,1,1,0,0,11,7,36468,7,1,0,1,0,0,5,0
0,4,0,0,0,0,4,2,3204,10,1,0,1,0,0,0,0
1,0,1,0,0,0,34,20,122796,15,1,1,1,0,1,2,1
1,2,0,0,0,0,34,32,171012,11,1,0,0,1,1,2,1
0,0,1,0,0,0,7,6,73406,14,0,0,1,0,1,2,0
0,0,1,0,1,0,18,11,79644,14,1,1,1,1,1,2,1
1,0,1,0,0,0,24,19,75020,10,1,0,1,0,1,2,0
1,2,1,1,1,0,15,14,73419,17,1,0,1,1,1,2,1
1,0,1,0,0,0,37,25,51888,18,1,0,1,1,1,2,1
1,3,1,1,0,0,26,16,71340,10,0,1,1,1,1,2,0
1,4,1,0,0,0,28,20,75669,8,0,0,1,0,0,2,0
0,0,0,0,1,0,9,0,20760,14,1,1,1,1,0,2,0
1,0,1,0,0,0,15,21,76707,7,0,1,0,0,1,2,0
0,2,1,0,0,0,15,7,28848,13,1,0,1,1,0,2,1
0,2,1,0,1,0,12,7,61620,10,1,0,0,0,1,5,1
1,4,1,0,0,0,18,12,57850,21,1,1,1,0,1,5,1
1,4,0,0,0,0,17,12,58368,12,1,0,1,1,1,5,1
1,2,1,0,1,0,30,20,97288,15,1,0,1,1,1,2,1
0,1,1,0,0,0,3,2,26496,13,0,0,1,0,1,2,1
1,4,1,1,0,0,13,8,110000,9,1,0,1,0,0,3,0
1,0,0,0,0,0,37,25,140527,23,1,1,1,1,1,2,1
0,2,0,0,0,0,10,9,43303,9,1,0,1,1,1,2,0
1,4,1,1,0,0,25,24,133289,3,0,0,1,0,0,2,0
0,4,1,0,0,0,9,2,87896,13,1,1,0,0,1,2,0
0,0,1,0,0,0,20,10,75669,19,1,1,1,0,1,5,1
0,4,1,0,0,0,10,2,81319,21,1,1,1,1,0,2,1
0,1,1,0,1,0,12,5,46781,8,0,0,1,0,0,2,1
0,2,1,0,1,0,9,5,51180,13,1,0,1,1,1,2,1
0,4,1,0,0,0,7,5,53055,9,1,1,0,0,0,1,0
1,4,1,0,0,0,29,22,136136,13,1,1,1,1,0,3,1
0,0,1,0,0,0,10,3,51888,19,1,0,1,0,1,2,1
1,2,1,0,0,0,2,2,38915,3,0,0,1,0,0,2,0
0,0,1,0,1,0,14,9,11169,10,1,1,0,0,1,1,0
1,4,1,0,0,0,35,15,93408,5,1,0,1,0,0,2,0
0,1,1,0,0,0,8,5,26513,13,1,0,1,0,1,1,1
1,4,0,0,0,0,7,5,38778,6,0,0,1,0,0,2,0
1,4,1,0,0,1,25,8,72385,14,1,1,0,0,1,2,0
0,4,1,0,0,0,15,11,55000,7,0,0,1,0,1,5,0
0,2,1,0,0,0,2,1,15540,13,1,1,1,0,1,2,1
0,0,1,1,0,0,17,6,22056,20,1,1,1,1,1,2,1
1,4,1,0,1,0,17,12,13212,9,1,0,1,1,1,5,1
0,2,1,0,0,0,8,7,33412,10,1,0,0,0,1,2,0
0,4,1,0,0,0,11,7,86478,5,0,0,0,1,1,2,0
0,4,1,0,1,0,11,5,5028,16,1,0,1,1,0,1,1
0,4,1,0,0,1,6,4,104700,7,1,0,0,0,1,2,0
0,4,1,0,0,0,9,3,16344,7,1,0,0,1,1,1,0
0,4,1,0,0,0,4,4,48000,5,0,0,1,0,0,2,0
